index	pickup	dropoff	passengers	distance	fare	tip	tolls	total	color	payment	pickup_zone	dropoff_zone	pickup_borough	dropoff_borough
4601	2019-03-28 14:08:03	2019-03-28 14:15:06	2	0.87	6.0	1.86	0.0	11.16	yellow	credit card	Greenwich Village North	East Village	Manhattan	Manhattan
4602	2019-03-21 12:46:22	2019-03-21 13:17:47	1	2.5	19.5	0.0	0.0	22.8	yellow	cash	Lenox Hill West	East Village	Manhattan	Manhattan
4603	2019-03-28 01:27:23	2019-03-28 01:29:15	6	0.82	4.5	0.0	0.0	8.3	yellow	cash	Upper East Side South	Midtown East	Manhattan	Manhattan
4604	2019-03-20 17:21:34	2019-03-20 17:27:49	1	0.4	5.5	1.95	0.0	11.75	yellow	credit card	Midtown Center	Midtown Center	Manhattan	Manhattan
4605	2019-03-17 19:12:08	2019-03-17 19:20:52	6	1.84	8.0	2.82	0.0	14.12	yellow	credit card	Upper West Side South	Yorkville West	Manhattan	Manhattan
4606	2019-03-07 17:52:19	2019-03-07 18:00:12	1	0.86	6.5	2.16	0.0	12.96	yellow	credit card	Penn Station/Madison Sq West	Times Sq/Theatre District	Manhattan	Manhattan
4607	2019-03-23 20:09:01	2019-03-23 20:17:12	1	0.76	6.5	0.0	0.0	10.3	yellow	credit card	Clinton East	Clinton East	Manhattan	Manhattan
4608	2019-03-29 17:03:03	2019-03-29 17:16:55	1	1.67	10.0	4.29	0.0	18.59	yellow	credit card	Lincoln Square East	Sutton Place/Turtle Bay North	Manhattan	Manhattan
4609	2019-03-29 16:06:41	2019-03-29 16:15:20	1	1.0	7.0	2.8	0.0	14.1	yellow	credit card	Upper East Side South	Clinton East	Manhattan	Manhattan
4610	2019-03-14 19:26:54	2019-03-14 19:51:47	1	3.46	17.0	0.0	0.0	21.3	yellow	cash	Hudson Sq	Midtown North	Manhattan	Manhattan
4611	2019-03-19 00:47:16	2019-03-19 00:59:20	0	2.7	11.5	5.0	0.0	20.3	yellow	credit card	SoHo	West Chelsea/Hudson Yards	Manhattan	Manhattan
4612	2019-03-31 14:10:17	2019-03-31 14:18:34	1	1.47	7.5	2.16	0.0	12.96	yellow	credit card	Meatpacking/West Village West	West Village	Manhattan	Manhattan
4613	2019-03-09 04:28:02	2019-03-09 04:33:12	1	0.8	5.5	1.85	0.0	11.15	yellow	credit card	TriBeCa/Civic Center	Two Bridges/Seward Park	Manhattan	Manhattan
4614	2019-03-06 08:00:17	2019-03-06 08:36:17	2	9.49	34.0	7.46	0.0	44.76	yellow	credit card	World Trade Center	Hamilton Heights	Manhattan	Manhattan
4615	2019-03-15 22:00:46	2019-03-15 22:10:11	1	1.1	8.0	2.0	0.0	13.8	yellow	credit card	Garment District	Kips Bay	Manhattan	Manhattan
4616	2019-03-26 17:46:12	2019-03-26 17:49:20	1	0.83	4.5	1.76	0.0	10.56	yellow	credit card	Lenox Hill East	UN/Turtle Bay South	Manhattan	Manhattan
4617	2019-03-22 23:43:07	2019-03-22 23:47:49	1	1.0	5.5	1.85	0.0	11.15	yellow	credit card	Clinton East	Garment District	Manhattan	Manhattan
4618	2019-03-04 22:44:05	2019-03-04 23:00:55	1	4.1	15.0	2.5	0.0	21.3	yellow	credit card	Penn Station/Madison Sq West	Yorkville East	Manhattan	Manhattan
4619	2019-03-22 20:21:14	2019-03-22 20:26:43	5	0.5	5.0	1.76	0.0	10.56	yellow	credit card	West Village	West Village	Manhattan	Manhattan
4620	2019-03-18 23:57:52	2019-03-19 00:05:42	1	2.1	9.0	2.55	0.0	15.35	yellow	credit card	Lower East Side	Murray Hill	Manhattan	Manhattan
4621	2019-03-29 11:38:12	2019-03-29 11:46:25	1	0.8	7.0	2.05	0.0	12.35	yellow	credit card	Upper East Side South	Upper East Side North	Manhattan	Manhattan
4622	2019-03-30 14:14:00	2019-03-30 15:10:18	1	13.47	42.87	0.0	5.76	49.43	yellow	credit card	Erasmus	Upper West Side North	Brooklyn	Manhattan
4623	2019-03-16 10:40:17	2019-03-16 10:44:30	1	0.6	4.5	0.0	0.0	7.8	yellow	cash	Lincoln Square West	Lincoln Square East	Manhattan	Manhattan
4624	2019-03-07 19:54:40	2019-03-07 19:58:44	1	1.02	5.0	1.0	0.0	10.3	yellow	credit card	Lenox Hill West	Lenox Hill West	Manhattan	Manhattan
4625	2019-03-18 08:24:35	2019-03-18 08:52:51	1	5.89	23.0	5.26	0.0	31.56	yellow	credit card	Seaport	Times Sq/Theatre District	Manhattan	Manhattan
4626	2019-03-16 23:51:04	2019-03-17 00:09:45	3	2.8	14.0	0.0	0.0	17.8	yellow	cash	Greenwich Village South	Times Sq/Theatre District	Manhattan	Manhattan
4627	2019-03-30 13:14:21	2019-03-30 13:25:08	1	1.92	9.0	0.0	0.0	12.3	yellow	cash	Seaport	West Village	Manhattan	Manhattan
4628	2019-03-30 01:22:34	2019-03-30 01:35:19	2	5.44	17.0	2.0	0.0	22.8	yellow	credit card	Sutton Place/Turtle Bay North	Financial District North	Manhattan	Manhattan
4629	2019-03-28 21:05:07	2019-03-28 21:24:21	2	4.41	16.0	2.0	0.0	21.8	yellow	credit card	Midtown South	East Harlem North	Manhattan	Manhattan
4630	2019-03-20 20:24:16	2019-03-20 20:37:15	3	1.86	10.0	2.76	0.0	16.56	yellow	credit card	Clinton East	Meatpacking/West Village West	Manhattan	Manhattan
4631	2019-03-31 19:02:10	2019-03-31 19:07:37	1	1.13	6.0	1.86	0.0	11.16	yellow	credit card	Midtown South	Greenwich Village North	Manhattan	Manhattan
4632	2019-03-23 14:25:47	2019-03-23 14:46:57	1	4.86	19.0	1.0	0.0	23.3	yellow	credit card	Clinton East	Battery Park City	Manhattan	Manhattan
4633	2019-03-16 01:43:03	2019-03-16 01:50:50	4	1.8	8.5	2.45	0.0	14.75	yellow	credit card	Meatpacking/West Village West	TriBeCa/Civic Center	Manhattan	Manhattan
4634	2019-03-16 06:45:33	2019-03-16 06:52:49	1	1.84	8.0	3.39	0.0	14.69	yellow	credit card	Clinton West	Midtown South	Manhattan	Manhattan
4635	2019-03-19 09:49:50	2019-03-19 10:05:46	1	1.61	11.5	1.0	0.0	15.8	yellow	credit card	East Chelsea	Clinton East	Manhattan	Manhattan
4636	2019-03-27 10:53:38	2019-03-27 11:18:04	1	2.27	16.0	3.86	0.0	23.16	yellow	credit card	Midtown East	Central Park	Manhattan	Manhattan
4637	2019-03-01 18:36:55	2019-03-01 18:39:29	1	0.8	4.5	1.75	0.0	10.55	yellow	credit card	Lenox Hill West	Yorkville West	Manhattan	Manhattan
4638	2019-03-06 09:01:49	2019-03-06 09:33:20	1	3.2	19.5	7.2	0.0	30.0	yellow	credit card	West Village	Lenox Hill West	Manhattan	Manhattan
4639	2019-03-21 08:08:10	2019-03-21 08:15:24	1	1.25	7.0	2.06	0.0	12.36	yellow	credit card	Midtown South	Greenwich Village North	Manhattan	Manhattan
4640	2019-03-16 13:19:56	2019-03-16 13:39:32	1	2.97	14.0	2.96	0.0	17.76	yellow	credit card	East Flatbush/Remsen Village	Stuyvesant Heights	Brooklyn	Brooklyn
4641	2019-03-31 21:03:02	2019-03-31 22:04:59	1	23.3	67.5	0.0	6.12	74.92	yellow	cash	JFK Airport	Mount Hope	Queens	Bronx
4642	2019-03-15 17:50:25	2019-03-15 18:05:45	2	2.1	12.0	3.26	0.0	19.56	yellow	credit card	Manhattan Valley	Lincoln Square East	Manhattan	Manhattan
4643	2019-03-06 12:34:06	2019-03-06 13:18:12	2	10.67	38.0	9.41	5.76	56.47	yellow	credit card	LaGuardia Airport	Central Park	Queens	Manhattan
4644	2019-03-23 13:13:20	2019-03-23 13:15:13	1	0.51	3.5	1.36	0.0	8.16	yellow	credit card	West Village	Hudson Sq	Manhattan	Manhattan
4645	2019-03-05 19:25:56	2019-03-05 19:30:18	2	0.79	5.0	1.86	0.0	11.16	yellow	credit card	Upper East Side South	Lenox Hill West	Manhattan	Manhattan
4646	2019-03-27 08:27:42	2019-03-27 08:31:06	1	0.41	4.0	1.82	0.0	9.12	yellow	credit card	Midtown East	UN/Turtle Bay South	Manhattan	Manhattan
4647	2019-03-01 08:49:20	2019-03-01 09:08:33	1	2.7	14.0	0.0	0.0	17.3	yellow	cash	West Chelsea/Hudson Yards	Greenwich Village North	Manhattan	Manhattan
4648	2019-03-25 16:58:51	2019-03-25 17:32:18	1	10.41	34.0	8.31	5.76	49.87	yellow	credit card	LaGuardia Airport	Washington Heights South	Queens	Manhattan
4649	2019-03-14 18:52:04	2019-03-14 19:24:41	1	5.02	23.0	0.0	0.0	27.3	yellow	credit card	World Trade Center	Midtown Center	Manhattan	Manhattan
4650	2019-03-19 09:24:42	2019-03-19 09:49:49	2	2.72	16.5	3.0	0.0	22.8	yellow	credit card	Upper East Side South	Greenwich Village North	Manhattan	Manhattan
4651	2019-03-08 00:07:11	2019-03-08 00:23:39	1	5.8	19.5	0.0	0.0	23.3	yellow	cash	Clinton East	Hamilton Heights	Manhattan	Manhattan
4652	2019-03-23 05:59:41	2019-03-23 06:05:10	2	1.1	6.0	0.0	0.0	9.3	yellow	cash	Midtown North	Garment District	Manhattan	Manhattan
4653	2019-03-19 15:35:22	2019-03-19 15:42:13	1	1.1	6.5	1.95	0.0	11.75	yellow	credit card	Midtown North	Upper East Side North	Manhattan	Manhattan
4654	2019-03-20 09:36:55	2019-03-20 10:11:30	5	5.59	25.5	2.2	0.0	31.0	yellow	credit card	Financial District South	Murray Hill	Manhattan	Manhattan
4655	2019-03-09 00:18:25	2019-03-09 00:51:18	2	13.27	40.5	8.86	0.0	53.16	yellow	credit card	Financial District North	Washington Heights North	Manhattan	Manhattan
4656	2019-03-03 10:49:40	2019-03-03 10:53:12	2	1.45	6.0	1.86	0.0	11.16	yellow	credit card	Upper East Side South	Yorkville West	Manhattan	Manhattan
4657	2019-03-29 13:06:35	2019-03-29 13:10:29	1	0.47	4.5	2.34	0.0	10.14	yellow	credit card	Clinton East	Clinton West	Manhattan	Manhattan
4658	2019-03-23 22:58:51	2019-03-23 23:10:20	1	2.32	10.0	0.0	0.0	13.8	yellow	cash	Lincoln Square East	Lenox Hill West	Manhattan	Manhattan
4659	2019-03-10 13:38:18	2019-03-10 13:49:59	2	1.1	8.5	0.0	0.0	11.8	yellow	cash	Lincoln Square East	Times Sq/Theatre District	Manhattan	Manhattan
4660	2019-03-22 17:54:33	2019-03-22 18:19:23	1	8.39	26.0	6.06	0.0	36.36	yellow	credit card	Central Park	Williamsburg (South Side)	Manhattan	Brooklyn
4661	2019-03-25 22:50:23	2019-03-25 23:01:06	5	2.57	11.0	2.96	0.0	17.76	yellow	credit card	Midtown Center	Central Park	Manhattan	Manhattan
4662	2019-03-27 18:27:42	2019-03-27 18:38:23	2	1.39	8.5	2.56	0.0	15.36	yellow	credit card	Midtown Center	Upper East Side South	Manhattan	Manhattan
4663	2019-03-27 13:57:06	2019-03-27 13:57:15	1	0.0	2.5	0.0	0.0	3.3	yellow	cash	Long Island City/Hunters Point	Long Island City/Hunters Point	Queens	Queens
4664	2019-03-29 15:10:52	2019-03-29 15:23:22	1	0.4	9.5	1.0	0.0	13.8	yellow	credit card	Upper West Side South	Yorkville West	Manhattan	Manhattan
4665	2019-03-24 19:58:31	2019-03-24 20:02:40	2	0.6	5.0	1.75	0.0	10.55	yellow	credit card	Clinton East	Clinton East	Manhattan	Manhattan
4666	2019-03-31 10:21:32	2019-03-31 10:36:58	1	4.59	16.0	2.32	0.0	21.62	yellow	credit card	Lenox Hill West	Greenwich Village North	Manhattan	Manhattan
4667	2019-03-19 19:27:09	2019-03-19 19:32:48	1	1.89	7.5	1.0	0.0	12.8	yellow	credit card	Midtown North	Upper West Side South	Manhattan	Manhattan
4668	2019-03-10 17:27:01	2019-03-10 17:30:19	1	0.7	4.5	1.0	0.0	8.8	yellow	credit card	Midtown South	Union Sq	Manhattan	Manhattan
4669	2019-03-14 20:36:53	2019-03-14 20:46:11	1	1.9	8.5	1.95	0.0	11.75	yellow	credit card	Morningside Heights	Central Harlem North	Manhattan	Manhattan
4670	2019-03-21 08:06:33	2019-03-21 08:14:46	1	1.4	8.0	2.25	0.0	13.55	yellow	credit card	Meatpacking/West Village West	Battery Park City	Manhattan	Manhattan
4671	2019-03-13 19:07:14	2019-03-13 19:12:07	1	0.5	5.0	1.0	0.0	10.3	yellow	credit card	Garment District	Clinton East	Manhattan	Manhattan
4672	2019-03-19 19:15:19	2019-03-19 19:25:25	1	2.1	9.0	0.0	0.0	13.3	yellow	cash	Lincoln Square East	Upper East Side North	Manhattan	Manhattan
4673	2019-03-25 23:34:39	2019-03-25 23:46:09	1	2.68	10.5	2.86	0.0	17.16	yellow	credit card	Midtown Center	Greenwich Village North	Manhattan	Manhattan
4674	2019-03-26 12:01:38	2019-03-26 12:06:14	1	0.56	5.0	0.0	0.0	8.3	yellow	cash	Midtown North	Midtown Center	Manhattan	Manhattan
4675	2019-03-05 20:20:51	2019-03-05 20:22:27	1	0.5	3.5	0.0	0.0	7.3	yellow	cash	Upper West Side North	Upper West Side North	Manhattan	Manhattan
4676	2019-03-27 12:40:00	2019-03-27 13:12:04	1	8.64	30.5	0.0	5.76	37.06	yellow	credit card	Claremont/Bathgate	East Harlem South	Bronx	Manhattan
4677	2019-03-26 09:16:28	2019-03-26 09:20:24	1	0.65	4.5	1.56	0.0	9.36	yellow	credit card	Murray Hill	Murray Hill	Manhattan	Manhattan
4678	2019-03-24 19:23:13	2019-03-24 19:38:39	1	2.9	13.0	3.26	0.0	19.56	yellow	credit card	Midtown East	Upper West Side North	Manhattan	Manhattan
4679	2019-03-06 16:48:20	2019-03-06 16:50:47	4	0.39	3.5	1.0	0.0	8.8	yellow	credit card	East Village	East Village	Manhattan	Manhattan
4680	2019-03-10 04:32:44	2019-03-10 04:58:34	2	7.38	23.5	0.0	0.0	27.3	yellow	cash	Meatpacking/West Village West	Central Harlem North	Manhattan	Manhattan
4681	2019-03-06 05:47:15	2019-03-06 05:49:31	1	0.6	4.0	1.55	0.0	9.35	yellow	credit card	Murray Hill	Union Sq	Manhattan	Manhattan
4682	2019-03-25 18:34:28	2019-03-25 18:38:22	2	0.91	5.0	1.86	0.0	11.16	yellow	credit card	Upper East Side South	Lenox Hill East	Manhattan	Manhattan
4683	2019-03-15 16:16:21	2019-03-15 16:30:14	1	1.02	9.5	2.07	0.0	15.87	yellow	credit card	SoHo	Lower East Side	Manhattan	Manhattan
4684	2019-03-16 10:51:47	2019-03-16 10:59:05	1	1.19	7.0	1.0	0.0	11.3	yellow	credit card	East Village	West Village	Manhattan	Manhattan
4685	2019-03-20 22:47:00	2019-03-20 23:15:53	1	12.7	36.5	7.56	0.0	45.36	yellow	credit card	JFK Airport	Prospect Heights	Queens	Brooklyn
4686	2019-03-22 20:15:23	2019-03-22 20:22:57	1	0.96	6.5	0.0	0.0	10.3	yellow	cash	Gramercy	Union Sq	Manhattan	Manhattan
4687	2019-03-02 10:51:48	2019-03-02 10:57:47	2	0.77	5.5	1.2	0.0	10.0	yellow	credit card	Upper East Side South	Midtown Center	Manhattan	Manhattan
4688	2019-03-31 20:15:19	2019-03-31 20:47:59	2	6.14	24.5	5.66	0.0	33.96	yellow	credit card	Penn Station/Madison Sq West	Park Slope	Manhattan	Brooklyn
4689	2019-03-07 01:28:46	2019-03-07 01:32:43	1	0.6	4.5	0.0	0.0	8.3	yellow	cash	Times Sq/Theatre District	Midtown East	Manhattan	Manhattan
4690	2019-03-04 19:33:40	2019-03-04 19:41:53	1	2.06	8.5	3.2	0.0	16.0	yellow	credit card	Little Italy/NoLiTa	Brooklyn Heights	Manhattan	Brooklyn
4691	2019-03-13 22:11:41	2019-03-13 22:30:47	1	3.25	15.0	0.0	0.0	18.8	yellow	cash	Union Sq	Upper East Side North	Manhattan	Manhattan
4692	2019-03-26 19:05:36	2019-03-26 19:27:32	2	7.2	21.5	0.0	0.0	23.3	yellow	cash	LaGuardia Airport	Richmond Hill	Queens	Queens
4693	2019-03-13 16:42:03	2019-03-13 16:52:52	1	1.79	9.0	2.66	0.0	15.96	yellow	credit card	Upper East Side North	Upper West Side North	Manhattan	Manhattan
4694	2019-03-05 19:35:29	2019-03-05 19:37:03	2	0.53	3.5	0.0	0.0	5.3	yellow	cash	East Harlem South	Yorkville West	Manhattan	Manhattan
4695	2019-03-11 16:50:30	2019-03-11 18:03:45	3	19.57	62.5	0.0	0.0	64.3	yellow	credit card	Seaport	Co-Op City	Manhattan	Bronx
4696	2019-03-23 18:17:22	2019-03-23 18:46:01	1	9.31	30.5	0.0	5.76	37.06	yellow	credit card	Pelham Bay	Jackson Heights	Bronx	Queens
4697	2019-03-10 17:21:49	2019-03-10 17:29:56	2	1.2	7.5	2.15	0.0	12.95	yellow	credit card	Lenox Hill West	UN/Turtle Bay South	Manhattan	Manhattan
4698	2019-03-19 22:16:27	2019-03-19 22:24:20	1	1.8	8.5	0.0	0.0	12.3	yellow	cash	Upper East Side South	Yorkville East	Manhattan	Manhattan
4699	2019-03-16 01:44:45	2019-03-16 01:53:53	1	0.95	7.5	0.0	0.0	11.3	yellow	cash	Clinton East	Garment District	Manhattan	Manhattan
4700	2019-03-08 18:52:56	2019-03-08 19:06:32	2	1.29	10.0	2.86	0.0	17.16	yellow	credit card	Clinton West	East Chelsea	Manhattan	Manhattan
4701	2019-03-20 08:13:46	2019-03-20 08:17:52	1	0.7	5.0	0.42	0.0	8.72	yellow	credit card	Financial District South	Seaport	Manhattan	Manhattan
4702	2019-03-04 21:12:08	2019-03-04 21:23:43	1	3.11	11.5	3.06	0.0	18.36	yellow	credit card	SoHo	Clinton West	Manhattan	Manhattan
4703	2019-03-29 15:37:17	2019-03-29 15:44:42	1	1.02	6.5	0.0	0.0	9.8	yellow	credit card	Upper East Side North	Lenox Hill West	Manhattan	Manhattan
4704	2019-03-23 09:51:54	2019-03-23 09:59:43	5	1.08	7.0	2.06	0.0	12.36	yellow	credit card	Lenox Hill West	Midtown North	Manhattan	Manhattan
4705	2019-03-10 14:36:04	2019-03-10 14:51:37	1	1.7	11.0	1.5	0.0	15.8	yellow	credit card	Lenox Hill East	Times Sq/Theatre District	Manhattan	Manhattan
4706	2019-03-11 20:55:37	2019-03-11 21:03:21	1	1.0	6.5	2.05	0.0	12.35	yellow	credit card	Midtown Center	Garment District	Manhattan	Manhattan
4707	2019-03-01 22:09:14	2019-03-01 22:18:31	1	1.7	8.0	3.0	0.0	12.3	yellow	credit card	Manhattanville	Central Harlem North	Manhattan	Manhattan
4708	2019-03-24 10:25:57	2019-03-24 10:38:01	1	4.06	14.5	3.56	0.0	21.36	yellow	credit card	Lenox Hill East	Gramercy	Manhattan	Manhattan
4709	2019-03-28 21:51:30	2019-03-28 22:11:14	3	4.93	18.5	4.46	0.0	26.76	yellow	credit card	Garment District	Battery Park City	Manhattan	Manhattan
4710	2019-03-04 19:12:27	2019-03-04 19:21:40	1	1.16	7.5	0.0	0.0	11.8	yellow	cash	Little Italy/NoLiTa	Greenwich Village South	Manhattan	Manhattan
4711	2019-03-30 12:04:19	2019-03-30 12:25:27	2	3.9	16.0	5.79	0.0	25.09	yellow	credit card	Upper West Side North	Murray Hill	Manhattan	Manhattan
4712	2019-03-07 14:53:05	2019-03-07 15:08:55	2	1.9	11.5	0.0	0.0	14.8	yellow	cash	Murray Hill	Greenwich Village North	Manhattan	Manhattan
4713	2019-03-30 11:25:43	2019-03-30 11:53:11	1	3.4	18.0	4.26	0.0	25.56	yellow	credit card	Clinton East	Lower East Side	Manhattan	Manhattan
4714	2019-03-09 20:11:28	2019-03-09 20:21:34	3	1.19	8.0	3.54	0.0	15.34	yellow	credit card	Flatiron	Gramercy	Manhattan	Manhattan
4715	2019-03-30 00:58:17	2019-03-30 01:01:46	1	0.12	3.5	1.0	0.0	8.3	yellow	credit card	Lower East Side	East Village	Manhattan	Manhattan
4716	2019-03-18 14:41:12	2019-03-18 14:49:23	1	0.73	6.5	2.45	0.0	12.25	yellow	credit card	Lenox Hill East	Lenox Hill East	Manhattan	Manhattan
4717	2019-03-12 20:07:34	2019-03-12 20:16:21	1	1.63	8.0	0.0	0.0	11.8	yellow	cash	Murray Hill	East Village	Manhattan	Manhattan
4718	2019-03-02 18:31:49	2019-03-02 18:50:16	1	2.5	13.0	3.25	0.0	19.55	yellow	credit card	Murray Hill	Little Italy/NoLiTa	Manhattan	Manhattan
4719	2019-03-16 17:22:01	2019-03-16 17:34:35	1	1.8	10.0	0.0	0.0	13.3	yellow	cash	Murray Hill	Upper East Side South	Manhattan	Manhattan
4720	2019-03-15 15:31:34	2019-03-15 15:51:10	1	3.68	15.5	2.55	0.0	21.35	yellow	credit card	Yorkville East	Times Sq/Theatre District	Manhattan	Manhattan
4721	2019-03-17 10:40:18	2019-03-17 10:46:16	1	1.49	6.5	1.96	0.0	11.76	yellow	credit card	Penn Station/Madison Sq West	Meatpacking/West Village West	Manhattan	Manhattan
4722	2019-03-01 12:00:46	2019-03-01 12:06:38	1	0.74	6.0	0.0	0.0	9.3	yellow	credit card	Clinton East	Clinton West	Manhattan	Manhattan
4723	2019-03-14 14:38:34	2019-03-14 14:50:02	1	1.6	9.5	2.55	0.0	15.35	yellow	credit card	Lincoln Square East	Upper East Side South	Manhattan	Manhattan
4724	2019-03-19 15:39:51	2019-03-19 15:50:36	1	1.0	8.0	2.25	0.0	13.55	yellow	credit card	Times Sq/Theatre District	Murray Hill	Manhattan	Manhattan
4725	2019-03-02 09:25:32	2019-03-02 09:47:25	1	5.93	21.0	0.0	0.0	24.3	yellow	cash	Lincoln Square East	Battery Park City	Manhattan	Manhattan
4726	2019-03-19 20:03:48	2019-03-19 20:09:31	2	1.2	6.5	2.15	0.0	12.95	yellow	credit card	Upper East Side South	Midtown East	Manhattan	Manhattan
4727	2019-03-21 08:49:52	2019-03-21 09:01:45	1	1.71	10.0	3.33	0.0	16.63	yellow	credit card	TriBeCa/Civic Center	Union Sq	Manhattan	Manhattan
4728	2019-03-27 11:46:40	2019-03-27 11:57:04	1	1.26	8.0	2.26	0.0	13.56	yellow	credit card	Murray Hill	East Village	Manhattan	Manhattan
4729	2019-03-02 18:55:45	2019-03-02 18:59:37	1	0.34	4.5	0.78	0.0	8.58	yellow	credit card	Gramercy	Union Sq	Manhattan	Manhattan
4730	2019-03-16 22:40:14	2019-03-16 22:44:50	1	0.93	5.5	1.86	0.0	11.16	yellow	credit card	Kips Bay	UN/Turtle Bay South	Manhattan	Manhattan
4731	2019-03-20 18:13:02	2019-03-20 18:34:50	1	4.09	17.0	0.0	0.0	21.3	yellow	credit card	Clinton East	East Harlem South	Manhattan	Manhattan
4732	2019-03-29 18:37:09	2019-03-29 18:52:10	1	2.5	11.5	3.15	0.0	18.95	yellow	credit card	Lower East Side	UN/Turtle Bay South	Manhattan	Manhattan
4733	2019-03-28 17:37:14	2019-03-28 17:53:45	1	3.1	13.5	5.3	0.0	23.1	yellow	credit card	Midtown East	Upper West Side North	Manhattan	Manhattan
4734	2019-03-02 04:14:13	2019-03-02 04:38:32	1	6.82	23.0	0.0	0.0	26.8	yellow	cash	Midtown North	UN/Turtle Bay South	Manhattan	Manhattan
4735	2019-03-10 10:17:47	2019-03-10 10:26:54	1	1.69	8.5	3.54	0.0	15.34	yellow	credit card	Midtown North	Penn Station/Madison Sq West	Manhattan	Manhattan
4736	2019-03-22 02:20:08	2019-03-22 02:28:19	1	1.4	7.5	2.25	0.0	13.55	yellow	credit card	Midtown Center	Clinton East	Manhattan	Manhattan
4737	2019-03-30 21:44:35	2019-03-30 21:53:50	1	1.2	7.5	2.25	0.0	13.55	yellow	credit card	Penn Station/Madison Sq West	Clinton East	Manhattan	Manhattan
4738	2019-03-27 07:30:10	2019-03-27 08:45:23	1	18.86	52.0	8.0	5.76	69.06	yellow	credit card	JFK Airport	East Chelsea	Queens	Manhattan
4739	2019-03-22 11:38:52	2019-03-22 11:44:08	1	0.64	5.0	1.66	0.0	9.96	yellow	credit card	Midtown Center	Sutton Place/Turtle Bay North	Manhattan	Manhattan
4740	2019-03-25 17:42:29	2019-03-25 17:56:05	1	2.3	11.0	0.0	0.0	15.3	yellow	cash	West Chelsea/Hudson Yards	Greenwich Village South	Manhattan	Manhattan
4741	2019-03-29 18:24:14	2019-03-29 18:39:19	1	1.3	10.0	2.85	0.0	17.15	yellow	credit card	Murray Hill	Penn Station/Madison Sq West	Manhattan	Manhattan
4742	2019-03-07 10:50:08	2019-03-07 11:03:07	1	2.3	11.0	0.0	0.0	14.3	yellow	cash	Upper East Side South	Clinton East	Manhattan	Manhattan
4743	2019-03-06 20:48:30	2019-03-06 20:55:43	1	0.8	6.5	1.55	0.0	11.85	yellow	credit card	Times Sq/Theatre District	Clinton West	Manhattan	Manhattan
4744	2019-03-07 16:55:43	2019-03-07 17:00:42	1	0.54	5.0	0.0	0.0	9.3	yellow	cash	Lincoln Square West	Lincoln Square East	Manhattan	Manhattan
4745	2019-03-13 15:57:16	2019-03-13 16:11:09	1	1.06	9.5	2.56	0.0	15.36	yellow	credit card	Clinton East	Midtown Center	Manhattan	Manhattan
4746	2019-03-12 07:06:07	2019-03-12 07:06:21	1	1.3	2.5	0.0	0.0	5.8	yellow		Meatpacking/West Village West	Meatpacking/West Village West	Manhattan	Manhattan
4747	2019-03-01 14:22:59	2019-03-01 14:46:39	1	6.44	23.5	5.36	0.0	32.16	yellow	credit card	Sutton Place/Turtle Bay North	Battery Park City	Manhattan	Manhattan
4748	2019-03-28 14:00:28	2019-03-28 14:09:33	1	0.82	7.5	2.16	0.0	12.96	yellow	credit card	Upper East Side South	Lenox Hill East	Manhattan	Manhattan
4749	2019-03-14 22:55:43	2019-03-14 23:34:11	1	10.16	35.0	7.76	0.0	46.56	yellow	credit card	Times Sq/Theatre District	Crown Heights North	Manhattan	Brooklyn
4750	2019-03-29 11:10:58	2019-03-29 11:19:10	1	1.38	7.5	2.16	0.0	12.96	yellow	credit card	Sutton Place/Turtle Bay North	Lenox Hill East	Manhattan	Manhattan
4751	2019-03-22 22:05:42	2019-03-22 22:11:25	1	0.88	5.0	1.76	0.0	10.56	yellow	credit card	Greenwich Village North	Flatiron	Manhattan	Manhattan
4752	2019-03-06 18:50:24	2019-03-06 18:54:32	1	0.54	5.0	2.32	0.0	11.62	yellow	credit card	Flatiron	East Chelsea	Manhattan	Manhattan
4753	2019-03-16 20:24:16	2019-03-16 20:38:50	1	6.27	18.5	0.0	0.0	22.3	yellow	credit card	Battery Park City	Murray Hill	Manhattan	Manhattan
4754	2019-03-01 09:12:54	2019-03-01 09:24:18	1	1.3	8.5	0.0	0.0	11.8	yellow	credit card	Midtown Center	Union Sq	Manhattan	Manhattan
