conceptId,directParentId,topParentId,level,topTerm,topTermAdj,term
704559000,704505003,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),irish sign language ( qualifier value) 
255508009,272100000,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),medium
259064006,282412003,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),kilopascals/ liter/ second
257985002,272076009,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),lower case roman letter e ( qualifier value) 
161006006,161005005,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),unemployment benefit ( qualifier value) 
761998006,702946003,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),percent correction technique ( qualifier value) 
415578009,37601002,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),squash - court game ( qualifier value) 
288495006,282363004,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),per second ( qualifier value) 
385650005,410522006,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),organized ( qualifier value) 
367323001,311801003,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),inferior temporal route
129436005,302199004,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),auscultation - action ( qualifier value) 
272111008,272108007,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),phase 3 ( qualifier value) 
399067008,260419006,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),lateral projection
261043007,32346001,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),combined abdominoperineal approach
102372005,102369003,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),"number 8 shot, device"
90571008,106234000,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),culminating
451271000124100,272385004,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),yard work ( qualifier value) 
707684004,707682000,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),adjusted for multiple gestations technique ( qualifier value) 
264679004,277975002,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),between 4 5 - 5 0 degrees c
11896004,106233006,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),between
129349004,257903006,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),surgical lengthening - action ( qualifier value) 
258875002,282341008,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),casts/ low power field ( qualifier value) 
297744006,297742005,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),blackfoot language ( qualifier value) 
399351005,260419006,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),orbito- parietal projection
3481000175100,224891009,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),weight loss service
414497003,371234007,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),infra- red color ( qualifier value) 
229042004,282717008,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),ret ( qualifier value) 
258759006,415067009,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),% ercs ( qualifier value) 
255312002,272132000,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),perforating ( qualifier value) 
418401004,372468001,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),intravitreal route ( qualifier value) 
73847003,107644003,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),club shape ( qualifier value) 
278405008,276726000,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),subtype serogroup ( qualifier value) 
261457004,272495007,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),via airway
426670000,303341003,362981000,5,Qualifier value (qualifier value),Qualifier value (qualifier value),2 3 g ( qualifier value) 
310068003,310066004,362981000,5,Qualifier value (qualifier value),Qualifier value (qualifier value),pediatric neurology service
418967006,282264007,362981000,5,Qualifier value (qualifier value),Qualifier value (qualifier value),ng/ g
281824000,272127001,362981000,5,Qualifier value (qualifier value),Qualifier value (qualifier value),staged revision
261174007,272450000,362981000,5,Qualifier value (qualifier value),Qualifier value (qualifier value),retrocecal ( qualifier value) 
1831000175103,307485003,362981000,5,Qualifier value (qualifier value),Qualifier value (qualifier value),every twelve hours as needed
4561000175109,385649005,362981000,5,Qualifier value (qualifier value),Qualifier value (qualifier value),assigned ( qualifier value) 
123035007,310886004,362981000,5,Qualifier value (qualifier value),Qualifier value (qualifier value),1 2 hours ( qualifier value) 
129297001,129287005,362981000,5,Qualifier value (qualifier value),Qualifier value (qualifier value),bifurcation - action
255348000,272439003,362981000,5,Qualifier value (qualifier value),Qualifier value (qualifier value),inframammary ( qualifier value) 
414745006,415791007,362981000,5,Qualifier value (qualifier value),Qualifier value (qualifier value),million units per metre squared
396163008,282264007,362981000,5,Qualifier value (qualifier value),Qualifier value (qualifier value),mg/ kg
399268006,399361003,362981000,5,Qualifier value (qualifier value),Qualifier value (qualifier value),medio- lateral oblique emissive projection ( qualifier value) 
264103001,272442009,362981000,5,Qualifier value (qualifier value),Qualifier value (qualifier value),midtarsal
24001000087103,310066004,362981000,5,Qualifier value (qualifier value),Qualifier value (qualifier value),pediatric plastic surgery service
